"songId"	"title"	"author"	"category"	"segment1"	"segment2"	"segment3"	"segment4"	"segment5"	"segment6"	"segment7"	"segment8"
"SDAH_41"	"41. O Splendor of God's Glory Bright"	""	"SDA Hymnal (SDAH)"	"O splendor of God's glory bright,
From light eternal bringing light;
O Light of life, light's living spring,
True day, all days illumining."	"O Thou true Sun, on us Thy glance
Let fall in royal radiance;
The Spirit's sanctifying beam
Upon our earthly senses stream."	"O joyful be the passing day
With thoughts as clear as morning's ray,
With faith like noontide shining bright,
Our souls unshadowed by the night."	"Dawn's glory gilds the earth and skies;
Let Him, our perfect morn, arise;
The Father's help His children claim,
And sing the Father's glorious name. Amen."	""	""	""	""
"SDAH_42"	"42. Now That the Daylight Fills the Sky"	""	"SDA Hymnal (SDAH)"	"Now that the daylight fills the sky,
We lift our hearts to God on high,
That He, in all we do or say,
Would keep us free from harm today;"	"Would guard our hearts and tongues from strife;
From anger's din would shield our life;
From evil sights would turn our eyes,
And close our ears to vanities;"	"So we, when this new day is gone
And night in turn is drawing on,
With conscience by the world unstained
Shall praise His name for vict'ry gained."	"""All praise to You, creator Lord!
All praise to You, eternal Word!
All praise to You, O Spirit wise!""
We sing as daylight fills the skies."	""	""	""	""
"SDAH_43"	"43. When Morning Gilds the Skies"	""	"SDA Hymnal (SDAH)"	"When morning gilds the skies,
My heart awaking cries,
May Jesus Christ be praised!
Alike at work and prayer,
To Jesus I repair;
May Jesus Christ be praised!"	"Whene'er the sweet church bell
Peals over hill and dell,
May Jesus Christ be praised!
O hark to what it sings,
As joyously it rings,
May Jesus Christ be praised!"	"The night becomes as day,
When from the heart we say,
May Jesus Christ be praised!
The powers of darkness fear,
When this sweet chant they hear,
May Jesus Christ be praised!"	"Ye nations of mankind,
In this your concord find,
May Jesus Christ be praised!
Let all the earth around
Ring joyous with the sound,
May Jesus Christ be praised!"	"In heaven's eternal bliss
The loveliest strain is this,
May Jesus Christ be praised!
Let earth, and sea, and sky
From depth to height reply,
May Jesus Christ be praised!"	"Be this, while life is mine,
My canticle divine:
May Jesus Christ be praised!
Be this th' eternal song
Through all the ages long,
May Jesus Christ be praised!"	""	""
"SDAH_44"	"44. Morning Has Broken"	""	"SDA Hymnal (SDAH)"	"Morning has broken
Like the first morning,
Blackbird has spoken
Like the first bird.
Praise for the singing!
Praise for the morning!
Praise for the springing
Fresh from the Word!"	"Sweet the rain's new fall
Sunlit from heaven,
Like the first dew fall
On the first grass.
Praise for the sweetness
Of the wet garden,
Sprung in completeness
Where His feet pass."	"Mine is the sunlight!
Mine is the morning
Born of the one light
Eden saw play!
Praise with elation,
Praise every morning,
God's recreation
Of the new day!"	""	""	""	""	""
"SDAH_45"	"45. Open Now Thy Gates of Beauty"	""	"SDA Hymnal (SDAH)"	"Open now Thy gates of beauty,
Zion, let me enter there,
Where my soul in joyful duty
Waits for God who answers prayer.
Oh, how blessed is this place,
Filled with solace, light, and grace!"	"Gracious God, I come before Thee;
Come Thou also unto me;
Where we find Thee and adore Thee,
There a heav'n on earth must be.
To my heart, oh, enter Thou,
Let it be Thy temple now!"	"Here Thy praise is gladly chanted,
Here Thy seed is duly sown;
Let my soul, where it is planted,
Bring forth precious sheaves alone.
So that all I hear may be
Fruitful unto life in me."	"Thou my faith increase and quicken,
Let me keep Thy gift divine;
Howsoe'er temptations thicken,
May Thy Word still o'er me shine
As my guiding star through life,
As my comfort in all strife."	"Speak, O God, and I will hear Thee,
Let Thy will be done indeed;
May I, undisturbed, draw near Thee
While Thou dost Thy people feed.
Here of life the fountain flows;
Here is balm for all our woes."	""	""	""
"SDAH_46"	"46. Abide With Me, 'Tis Eventide"	""	"SDA Hymnal (SDAH)"	"Abide with me, 'tis eventide!
The day is past and gone;
The shadows of the evening fall;
The night is coming on!
Within my heart a welcome guest,
Within my home abide;"	"O Savior, stay this night with me;
Behold, 'tis eventide!
O Savior, stay this night with me;
Behold, 'tis eventide."	"Abide with me, 'tis eventide!
Thy walk today with me
Has made my heart within me burn,
As I communed with Thee.
Thy earnest words have filled my soul
And kept me near Thy side;"	"Abide with me, 'tis eventide!
And lone will be the night,
If I cannot commune with Thee,
Nor find in Thee my light.
The darkness of the world, I fear,
Would in my home abide;"	""	""	""	""
"SDAH_47"	"47. God, Who Made the Earth and Heaven"	""	"SDA Hymnal (SDAH)"	"God, who made the earth and heaven,
Darkness and light:
You the day for work have given,
For rest the night.
May Your angel guards defend us,
Slumber sweet Your mercy send us,
Holy dreams and hopes attend us
All through the night."	"And when morn again shall call us
To run life's way,
May we still, whate'er befall us,
Your will obey.
From the pow'r of evil hide us,
In the narrow pathway guide us,
Never be Your smile denied us
All through the day."	"Guard us waking, guard us sleeping,
And, when we die,
May we in Your mighty keeping,
All peaceful lie.
When the trumpet call shall wake us,
Then, O Lord, do not forsake us,
But to reign in glory take us
With You on high."	"Holy Father, throned in heaven,
All-holy Son,
Holy Spirit, freely given,
Blest Three in One:
Grant us grace, we now implore You,
Till we lay our crowns before You
And in worthier strains adore
You While ages run."	""	""	""	""
"SDAH_48"	"48. Softly Now the Light of Day"	""	"SDA Hymnal (SDAH)"	"Softly now the light of day
Fades upon out sight away:
Free from care, from labor free,
Lord, we would commune with Thee."	"Thou, whose all-pervading eye
Nought escapes, without, within,
Pardon each infirmity,
Open fault, and secret sin."	"Soon from us the light of day
Shall forever pass away;
Then, from sin and sorrow free,
Take us, Lord, to dwell with Thee."	""	""	""	""	""
"SDAH_49"	"49. Savior, Breathe an Evening Blessing"	""	"SDA Hymnal (SDAH)"	"Savior, breathe an evening blessing,
Ere repose our spirits seal;
Sin and want we come confessing;
Thou canst save, and Thou canst heal."	"Though the night be dark and dreary,
Darkness cannot hide from Thee;
Thou art He who, never weary,
Watchest where Thy people be."	"Though destruction walk around us.
Though the arrow past us fly,
Angel guards from Thee surround us,
We are safe if Thou art nigh."	"Should swift death this night o'ertake us,
And our couch become our tomb,
May the morn of glory wake us,
Clad in light and deathless bloom."	""	""	""	""
"SDAH_50"	"50. Abide With Me"	""	"SDA Hymnal (SDAH)"	"Abide with me; fast falls the eventide;
The darkness deepens; Lord, with me abide!
When other helpers fail, and comforts flee,
Help of the helpless, O abide with me!"	"Swift to its close ebbs out life's little day;
Earth's joys grow dim, its glories pass away;
Change and decay in all around I see;
O Thou, who changest not, abide with me!"	"I need Thy presence every passing hour;
What but Thy grace can foil the tempter's power?
Who like Thyself my guide and stay can be?
Through cloud and sunshine, O abide with me!"	"I fear no foe, with Thee at hand to bless;
Ills have no weight, and tears no bitterness:
Where is death's sting? where, grave, thy victory?
I triumph still if Thou abide with me!"	""	""	""	""
"SDAH_51"	"51. Day Is Dying in the West"	""	"SDA Hymnal (SDAH)"	"Day is dying in the west;
Heaven is touching earth with rest;
Wait and worship while the night
Sets the evening lamps alight
Through all the sky."	"Holy, holy, holy, Lord God of hosts!
Heaven and earth are full of Thee;
Heaven and earth are praising Thee,
O Lord most high!"	"Lord of life, beneath the dome
Of the universe, Thy home,
Gather us who seek Thy face
To the fold of Thy embrace,
For Thou art nigh."	"While the deepening shadows fall,
Heart of love, enfolding all,
Thro' the glory and the grace
Of the stars that veil Thy face,
Our hearts ascend."	"When forever from our sight
Pass the stars, the day, the night,
Lord of angels, on our eyes
Let eternal morning rise,
And shadows end."	""	""	""
"SDAH_52"	"52. Now the Day Is Over"	""	"SDA Hymnal (SDAH)"	"Now the day is over,
Night is drawing nigh,
Shadows of the evening
Steal across the sky."	"Father, give the weary
Calm and sweet repose;
With Thy tenderest blessing
May our eyelids close."	"Through the long night watches,
May thine angels spread
Their white wings above me,
Watching round my bed."	""	""	""	""	""
"SDAH_53"	"53. All Praise to Thee"	""	"SDA Hymnal (SDAH)"	"All praise to Thee, my God this night,
For all the blessings of the light!
Keep me, O keep me, King of kings,
Beneath Thine own almighty wings."	"Forgive me, Lord, for Thy dear Son,
The ill that I this day have done,
That with the world, myself, and Thee,
I, ere I sleep, at peace may be."	"O may my soul on Thee repose,
And with sweet sleep mine eyelids close,
Sleep, that may me more vigorous make
To serve my God when I awake."	"Praise God, from whom all blessings flow;
Praise Him, all creatures here below;
Praise Him above, ye heavenly host;
Praise Father, Son, and Holy Ghost."	""	""	""	""
"SDAH_54"	"54. O Gladsome Light"	""	"SDA Hymnal (SDAH)"	"O gladsome light,
Of God the Father's face,
The eternal splendor wearing;
Celestial, holy, blest,
Our Savior, Jesus Christ,
Joyful in Thine appearing."	"Now e'er day fadeth quite,
We see the evening light,
Our wonted hymn outpouring;
Father of might unknown,
Thee His incarnate Son,
And Holy Spirit adoring."	"To Thee of right belongs
All praise of holy songs,
O Son of God, lifegiver;
Thee therefore, O most high,
The world doth glorify
And shall exalt forever."	""	""	""	""	""
"SDAH_55"	"55. Jesus, Tender Shepherd, Hear Me"	""	"SDA Hymnal (SDAH)"	"Jesus, tender Shepherd, hear me,
Bless Thy little lamb tonight;
Through the darkness be Thou near me;
Watch my sleep till morning light."	"All this day Thy hand has led me,
And I thank Thee for Thy care;
Thou hast clothed me, warmed and fed me;
Listen to my evening prayer."	""	""	""	""	""	""
"SDAH_56"	"56. The Day Thou Gavest"	""	"SDA Hymnal (SDAH)"	"The day Thou gavest, Lord, is ended,
The darkness falls at Thy behest;
To Thee our morning hymns ascended,
Thy praise shall hallow now our rest."	"We thank Thee that Thy church, unsleeping,
While earth rolls onward into light,
Through all the world her watch is keeping,
And rests not now by day or night."	"As o'er each continent and island
The dawn leads on another day,
The voice of prayer is never silent,
Nor die the strains of praise away."	"So be it, Lord; Thy throne shall never,
Like earth's proud empires, pass away;
Thy kingdom stands, and grows forever,
Till all Thy creatures own Thy sway."	""	""	""	""
"SDAH_57"	"57. Now All the Woods Are Sleeping"	"Paul Gerhardt (1607 - 1676)"	"SDA Hymnal (SDAH)"	"Now all the woods are sleeping,
And night and stillness creeping
O'er city, man, and beast;
But thou, my heart, awake thee,
To pray'r awhile betake thee,
And praise thy Maker ere thou rest."	"My Jesus, stay Thou by me,
And let no foe come nigh me,
Safe sheltered by Thy wing;
But would the foe alarm me,
O let him never harm me,
But still Thine angels round me sing!"	"My loved ones, rest securely,
From every peril surely
Our God will guard your heads;
And happy slumbers send you,
And bid His hosts attend you,
And golden-armed watch o'er your beds."	""	""	""	""	""
"SDAH_58"	"58. Hark, the Vesper Hymn Is Stealing"	""	"SDA Hymnal (SDAH)"	"Hark! the vesper hymn is stealing
O'er the waters soft and clear;
Jubilate, Jubilate, Jubilate,
Amen."	"Nearer yet, and nearer pealing,
Soft it breaks upon the ear.
Jubilate, Jubilate, Jubilate,
Amen."	""	""	""	""	""	""
"SDAH_59"	"59. Great Our Joy as Now We Gather"	""	"SDA Hymnal (SDAH)"	"Great our joy as now we gather
Where the Master makes us one:
Where we worship God the Father
Thro' the Spirit of His Son.
All who search for His church
Find it where His will is done."	"Precious is the tie that binds us
To our God when faith grows cold;
Precious all that now reminds us
He is still our safe stronghold.
Faithful love serves to prove
Here the Shepherd has His fold."	"May we learn from Christ's example
How to use this house of prayer:
He who loved and cleansed His temple
Wants us all to worship there.
God the Son shuts out none:
In His kingdom all may share."	"Lord, inspire us with Your vision
Of a world which must be won!
Glorious is the church's mission,
Long endeavored, scarce begun!
Faithful now — this is how
God's eternal will is done."	""	""	""	""
"SDAH_60"	"60. Blessed Jesus, at Thy Word"	""	"SDA Hymnal (SDAH)"	"Blessed Jesus, at Thy word
We have gathered all to hear Thee;
Let our hearts and souls be stirred
Now to seek and love and fear Thee;
By Thy teachings sweet and holy,
Drawn from earth to love Thee solely."	"All our knowledge, sense, and sight
Lie in deepest darkness shrouded.
Till Thy Spirit breaks our night
With the beams of truth unclouded.
Thou alone to God canst win us;
Thou must work all good within us."	"Glorious Lord, Thyself impart!
Light of light, from God proceeding,
Open Thou our ears and heart,
Help us by Thy Spirit's pleading,
Hear the cry Thy people raises,
Hear, and bless our prayer and praises."	""	""	""	""	""
